t,2016-01-18,2016-01-19,2016-01-20,2016-01-21,2016-01-22,2016-01-23,2016-01-24,2016-01-25,2016-01-26,2016-01-27,2016-01-28,2016-01-29,2016-01-30,2016-01-31,2016-02-01,2016-02-02,2016-02-03,2016-02-04,2016-02-05,2016-02-06,2016-02-07,2016-02-08,2016-02-09,2016-02-10,2016-02-11,2016-02-12,2016-02-13,2016-02-14,2016-02-15,2016-02-16,2016-02-17,2016-02-18,2016-02-19,2016-02-20,2016-02-21,2016-02-22,2016-02-23,2016-02-24,2016-02-25,2016-02-26,2016-02-27,2016-02-28,2016-02-29,2016-03-01,2016-03-02,2016-03-03,2016-03-04,2016-03-05,2016-03-06,2016-03-07,2016-03-08,2016-03-09,2016-03-10,2016-03-11,2016-03-12,2016-03-13,2016-03-14,2016-03-15,2016-03-16,2016-03-17,2016-03-18,2016-03-19,2016-03-20,2016-03-21,2016-03-22,2016-03-23,2016-03-24,2016-03-25,2016-03-26,2016-03-27,2016-03-28,2016-03-29,2016-03-30,2016-03-31,2016-04-01,2016-04-02,2016-04-03,2016-04-04,2016-04-05,2016-04-06,2016-04-07,2016-04-08,2016-04-09,2016-04-10,2016-04-11,2016-04-12,2016-04-13,2016-04-14,2016-04-15,2016-04-16,2016-04-17,2016-04-18,2016-04-19,2016-04-20,2016-04-21,2016-04-22,2016-04-23,2016-04-24,2016-04-25,2016-04-26,2016-04-27,2016-04-28,2016-04-29
09:15:00,27.1168690831,57.3526997921,69.0108636795,98.8471517691,101.081013067,32.4112117124,35.0817538065,99.0079107197,127.067637392,106.230842977,95.1557568565,88.3556482778,53.5704828104,42.6807055572,109.919740534,112.991202902,129.988316617,135.396665019,63.1827703133,42.4247126223,29.3898530342,133.043157894,116.865134175,128.32950358,112.121883601,85.0775900773,25.4778069889,35.7630700742,92.6110402308,137.349162216,151.668078511,135.308787641,105.333076826,37.0158951817,37.3477113718,135.082614105,127.850636041,115.401777551,99.0303686456,85.5383288411,35.0415187308,42.1348229043,130.622543029,111.702995107,126.534042113,134.255458543,108.012128615,55.8574803122,58.6836452084,162.607261621,168.288282766,169.446503877,141.748309694,109.731994936,21.6253260724,21.4019043327,54.1572411123,54.6813876257,45.3549977334,57.0614343122,51.575868286,15.3786064726,10.9881963007,116.933324549,110.119020931,401.999999996,141.06179768,98.5389203358,31.7245694632,32.427527926,108.438650371,161.25183456,139.483109231,71.9044722728,82.7678051011,30.8876729073,41.2806786019,140.303164724,148.950118417,125.740337505,115.377827391,82.8640132446,39.3701484952,41.3866457248,107.747202232,139.840538041,120.640322463,100.041951637,96.0407783848,36.2587896671,57.3661586184,139.124522466,118.505846133,99.1429260604,94.5934229566,142.391248126,46.9120558287,44.3428359739,110.763748143,99.389658359,134.101797517,104.270004667,95.3648470934
09:30:00,36.4249911451,87.2385766856,86.1516271724,123.834829823,115.004778808,36.4549077899,41.515448649,133.649791341,141.165627413,131.169874081,113.338609437,119.239202014,79.4986597314,49.0400167996,135.095234744,123.027036105,151.602062313,140.902046694,97.6702149817,52.0903580772,31.6706057586,154.420608187,124.337893854,140.104529302,136.576147584,117.236204119,32.8516240644,38.6838108763,106.858560638,155.106142863,179.420429761,160.20456609,133.669143373,51.4708043033,45.9362060397,150.455760528,149.677219096,132.702079956,118.461072241,105.670087242,41.3692271041,51.9541341528,159.82197855,153.247858068,164.940118053,158.581114835,127.529865855,73.2089855322,76.0491483637,177.818726579,196.434569799,199.20805303,171.611757157,144.579932081,22.5400214077,20.4913795979,57.9223086758,60.3329891977,56.014301382,66.3332238878,62.8539089422,13.3423918134,10.8746567031,144.435183902,129.3111504,401.999999969,175.591858578,122.896305603,42.5728995381,40.3692761227,119.39559049,180.893957478,161.029332219,91.5553428341,111.479230449,37.0882167154,49.9221510901,154.459803749,172.263810126,134.839763445,143.960026001,116.335773548,47.497247675,50.0750389432,126.660639275,145.402923827,138.857522181,118.18011699,115.242672277,46.7310334463,62.0931640005,163.880105696,135.248071114,123.282445608,114.583089224,157.246461217,49.2423406253,57.6970617758,121.954878068,123.487980221,147.154484139,126.824707847,114.966992395
09:45:00,41.8414096142,110.815975338,106.795929859,154.532520188,140.080401385,38.9169373738,55.3099043639,168.037398437,167.623836919,146.419507892,124.066652675,142.993938502,105.672027751,55.3659012881,150.110858355,139.829505978,166.766404209,153.103523842,123.353399387,63.2504741844,41.277264763,167.1581196,152.550987871,154.865576953,159.319183419,145.832885269,40.9609253154,47.4531144921,127.742967282,183.090900198,218.071381554,190.739606788,158.179915695,61.7290927651,55.5004704272,172.388276041,182.620867694,151.229898238,148.927248629,138.08539339,51.697156679,67.3273615092,184.554135175,191.668925001,194.431243773,192.507019512,138.379135942,92.7448631681,98.0206803388,199.48179268,233.758363552,237.870302803,206.873971668,174.107922125,25.4283233714,19.3648438796,64.5707324799,68.2079322286,67.2526675386,74.3287142202,72.6914014425,13.0951922855,11.2356842404,155.254763293,157.876637147,401.999999921,210.573435756,145.759453366,53.2581870945,51.825071195,130.071255307,207.540124397,191.631217581,120.411935617,136.906934305,48.2576121933,57.883686026,181.175251382,204.709952852,144.724155238,164.873769025,138.163625243,55.8399767677,62.37951054,155.344418174,154.488392774,156.149863963,141.119209157,132.462158737,59.743563561,68.770423702,188.377977622,157.480114208,155.107462413,152.071988985,170.101904044,56.1607402226,71.8582922796,142.699600947,158.275303628,165.128704943,150.874013714,153.720306047
10:00:00,48.8779259176,147.075848497,127.298947623,187.992313722,167.540893954,45.1277660451,64.6267461879,204.486472928,207.608389417,166.717322695,146.581320932,165.19453575,117.594493748,67.6724107999,172.569477027,169.876654873,189.138555617,182.022944991,148.247290577,76.8438243414,55.6865624512,182.164338473,186.856999122,162.566309638,174.001376723,171.092427868,50.3664472823,58.9728485401,154.636284066,212.042420354,253.162078714,228.137093691,177.786468682,73.3478883822,64.1344466117,202.151876008,206.858113956,168.335393084,193.200199072,165.57638331,64.1342449762,85.2717185397,204.295839003,237.724537175,226.574868044,234.500331028,154.78053056,113.339511469,132.305431114,236.783487349,248.682752528,255.467703494,222.471260602,192.637131434,25.6011811703,18.9915677208,67.9373472941,77.1765223051,82.3570648666,79.8713472422,87.0203988827,15.4899875773,11.890258773,167.892434715,200.131906768,401.999999909,232.135735003,169.652374632,64.2583525814,64.7149804191,149.652246237,234.911580043,219.660463075,160.137998694,160.234264267,62.5669740732,69.5923482757,208.838743574,232.602041901,154.94332085,185.882850953,154.803713887,67.9862989952,76.3337533255,180.201124263,172.451139599,179.225810064,180.317326194,143.975318456,71.0137060543,84.3796141493,210.74330041,184.732658398,184.500153795,183.823843145,181.780600497,68.6229436937,88.1356651571,163.9483088,197.807994352,194.686682163,182.869043825,179.84454999
10:15:00,51.3635222543,175.377198231,146.42399663,200.20126091,192.458466904,48.5839846373,79.0077906303,253.237958862,243.037734576,187.961880989,175.990743218,179.427794766,127.425909097,75.2417945356,205.852239709,197.987513185,216.842921432,197.475110985,165.660056823,93.3082235766,73.8207017007,206.031671945,233.506534765,179.429236558,189.634746277,197.573855724,63.7070758744,71.2386516546,189.42460033,250.517889068,284.090902953,274.140997182,191.050045833,78.4261334397,78.9311358163,206.241723712,241.323754618,168.90892871,246.19672757,194.764406245,81.3951161581,106.149695792,207.41564578,278.835185851,264.075952085,256.014168816,170.196369507,132.377602346,160.56922999,295.947252653,266.114098128,272.294099798,245.591987999,198.272882124,27.5128972687,19.6111339047,72.7155229283,91.6932005565,100.109126952,85.1271364464,96.3901514734,15.1893728062,12.1859916805,188.339043575,226.640110561,402.000000149,229.261090595,187.580173676,79.5349422585,71.308928681,181.182654081,275.649320349,238.2263313,189.573408901,172.830699326,59.672192701,85.7078306535,253.489013509,254.833666874,161.598757775,191.003528222,154.38493455,81.8442240442,91.2124390304,210.944506526,191.668573469,200.494094808,214.994147838,167.133914655,84.7716598472,98.3615643644,230.345280986,215.57615825,221.127772251,220.458394639,192.901766376,83.263159666,106.121733521,193.25219175,239.59181091,226.233228148,205.512892308,216.118874073
10:30:00,57.371328988,216.927329617,166.336497799,201.16178479,188.823542716,54.5266518935,84.7413618246,265.559854432,264.613543232,222.617099884,218.240406679,192.891445058,136.137137679,90.011480096,250.201341299,225.227801564,219.726795314,217.228932688,178.405285243,101.393838236,83.2287604869,209.023850213,245.036203714,208.544247636,217.228557412,209.651336907,78.8888024367,84.3004653895,214.72143728,248.989651371,271.932078557,282.221100259,208.958953284,88.3669934582,106.714646041,212.849230417,287.236358498,173.170083159,246.433239984,199.118044818,91.9259044346,129.780346734,217.690433246,300.972287945,270.489721032,267.500990254,200.527911464,148.564784776,189.867044043,343.629555961,293.593256699,291.70792942,274.481996695,209.846233444,26.4154117902,19.4799897735,83.7239346042,111.859363502,102.576357649,90.5194008411,103.30911166,13.8759679351,11.6899767966,212.800565853,251.700586288,402.000001038,220.660366807,201.243205507,94.532797223,88.4468800284,200.402077166,284.571181162,243.117158706,217.282045689,177.597189939,58.0952102759,101.705129422,267.487307225,283.094333568,174.905321801,206.486355369,161.428754528,87.3491636105,107.622732734,214.886065425,215.615824353,241.911832396,225.734701443,205.339073642,97.2202117524,115.397875071,253.066525454,225.115751534,235.657262685,220.947700113,214.523416486,101.46970938,129.137720169,232.26582232,243.516523115,258.799790918,235.77056564,241.633328168
10:45:00,70.2474319736,226.179151268,170.353878792,208.47378658,185.709610066,59.0288572823,96.1002026439,266.244240103,272.962017071,239.223134511,243.294312029,209.927626599,151.847225182,115.435306011,298.154497275,234.688214292,233.95162806,216.103098993,183.976449309,109.234387512,95.8184133835,213.341259582,250.969545351,230.142759679,252.52258291,220.551328037,98.4034665654,103.73092799,246.291115464,256.894274156,253.578023905,287.565191559,222.401405504,109.721367079,134.446813651,229.682359967,289.166985183,191.520577056,258.03268703,208.577069159,105.3825117,151.683333252,238.06578758,284.436888669,263.219495849,287.384915085,223.283676096,163.851503041,208.115380368,390.592359336,318.432888329,306.479430469,280.203153527,213.642480396,24.534870321,19.6323148596,90.350211687,124.390006547,101.608006905,92.2171865418,109.50542894,14.8536473146,11.5973245939,214.804890376,266.33245059,402.000002676,226.522246718,207.181477785,97.6268740549,118.350941147,210.684805655,303.196357628,243.668619142,224.680970707,197.773287913,65.0135835955,119.643579537,276.216843744,285.406214037,211.88035317,236.574830482,185.686772015,96.7480813019,129.746921455,219.448288365,224.43087528,258.44794741,227.135718681,225.724092415,105.018828888,131.447018264,268.099077946,239.304259522,250.500025498,229.347026932,227.90003288,122.104594743,146.261380859,274.139389535,244.288278958,276.951362198,239.581285681,281.240213998
11:00:00,86.5952590903,227.730912564,179.120571671,213.41359792,196.543072192,63.1103864857,119.874332312,252.963487482,281.482271313,253.085940233,268.635646619,221.095589248,162.400941935,144.944150617,323.846740517,253.003842521,250.22527984,222.458433418,193.056452006,126.175914126,113.039813991,209.136585929,250.757691631,253.367694219,288.799480724,248.19761192,108.965302983,124.50174692,252.45508087,265.689021577,262.057000259,292.918859201,236.347710393,126.306166027,157.660182934,252.750615367,293.213977263,210.021964708,260.251539459,204.845159766,107.569030978,163.81762376,256.10642847,277.585457345,256.689155435,303.088082547,246.916360142,179.058631869,229.496657974,414.33851292,344.759139707,333.962982213,292.853331945,216.254451091,25.2665948665,20.1423091487,98.5341143337,134.281398094,103.900609369,99.3507379818,122.089029493,19.6743494249,11.7231919517,226.278774265,284.153647533,402.000003084,247.714679798,221.448587152,108.126534888,140.349458666,214.600975379,317.901682573,258.982069048,232.623154223,219.404165176,81.4144489055,136.172257111,288.086227635,285.602813195,255.730548521,268.539740914,214.05307615,113.589613505,156.521826744,240.281531905,241.020060578,281.247699643,226.324528342,246.744120684,116.386554868,151.671715795,284.501931686,253.863000418,252.752935724,249.816242239,243.239264642,153.090398905,158.295031009,295.491437778,249.580180202,295.65335188,245.343143012,302.525176949
11:15:00,106.52337427,235.822560349,196.573250913,224.309977288,209.331112206,67.7333106206,140.653364764,250.901487965,303.649387039,255.065203389,285.158973746,233.099329666,175.948607905,177.098280232,343.104109358,259.433348822,281.352354702,238.449561497,190.375297702,143.095685774,140.706289142,201.879995968,251.912683805,279.076453432,296.296742992,277.41131529,128.481613282,148.122773668,262.95254856,275.042609474,279.241221076,297.897308186,240.965364844,146.495567869,174.993670873,280.698779693,303.14170696,235.694646308,266.280893962,206.471858816,115.524531895,174.77552017,277.245500443,289.900685957,264.883586991,321.262801706,257.311308146,199.304039911,265.962535135,429.18614818,367.832380865,376.554102981,300.124098343,234.990012849,28.9361667906,21.819542907,105.514979327,143.749793453,108.934685882,110.615926511,141.158981617,32.1827181169,12.6880865616,253.539193891,306.117220005,401.999994934,286.061122078,255.735174685,126.087393747,159.06889692,223.351110859,316.671273564,278.821626577,246.599625094,248.988417829,108.25777526,162.65307918,299.07037598,278.705207883,275.901898154,302.502213053,248.048212044,137.926234002,189.390427243,258.139575871,249.427964011,294.560454067,242.157021855,257.406123333,125.504775528,170.340652991,315.135924006,267.904773382,256.512817397,269.821159309,238.948695091,174.140515527,185.518224317,306.661732364,260.488770695,295.968445456,264.291656854,318.593434414
11:30:00,120.949823264,247.232216336,212.407447655,240.664487321,220.994768832,71.6389278327,157.278249314,271.315157986,315.973902703,265.848729858,292.487563467,232.451666015,181.838659189,194.569659936,346.059161092,265.227710719,307.686897014,265.314241926,202.550086753,168.519141902,156.551537688,208.768484559,244.431179862,311.391051058,289.652900399,314.618341039,152.929093087,159.100365879,260.612571855,293.245710534,294.888899291,314.278025115,255.726444962,158.051418118,195.765828582,292.670405284,312.28659197,271.515092635,276.808768309,218.316388957,129.15002212,187.514076875,302.703291085,317.694351798,290.409366851,314.385216533,272.52114437,231.588332076,288.471354174,426.776370746,399.394702421,388.722346678,310.000355226,250.64813081,39.335977724,21.1889681037,115.463914783,158.448651743,116.389538545,124.007147514,154.636294627,42.8746983918,13.6661322117,270.345577092,308.868915824,401.999964727,327.955669991,274.834707153,143.311994879,182.436802912,230.933785858,311.685883023,312.987271785,258.855103729,264.216311622,121.674633904,180.10344856,320.971750592,286.528848554,284.379295327,315.503891457,263.086572505,154.631189567,196.752048102,279.213136283,259.659048186,302.140176367,254.840033964,275.228823878,143.781766972,192.379083588,331.858028867,286.816376737,262.370623106,291.19510694,244.957378265,188.787540461,211.620452468,319.007163049,280.95023388,305.652624658,294.976060403,305.499849885
11:45:00,135.745903283,275.092881542,233.172191203,273.35873608,229.792856386,76.1019150265,167.283205744,295.658438048,333.667582678,301.993918734,287.92673835,239.466757128,191.522316073,211.83369435,374.636234301,272.771208098,350.878241739,275.391110409,227.447324108,198.780350409,168.896680197,231.239054622,248.48447018,324.28059397,290.912997648,339.421961479,175.321211461,173.695333864,266.359106954,330.503778498,296.275805689,326.043880214,268.172297167,173.744426549,207.307865431,310.411485093,325.701636069,313.070481852,279.961392349,242.294255206,141.297445529,209.439307927,327.209087098,365.476860246,322.105897363,300.40586759,303.975876785,254.30403345,322.056387145,418.377989885,453.52343326,383.829061242,304.218808414,276.047744415,48.386085716,21.1364508936,119.522070162,164.531845178,122.075097697,142.286943358,170.1240146,57.8807990173,14.4552795667,307.378963925,310.820042799,401.999909096,353.670175817,296.070301955,159.428095039,216.242929803,256.645352421,303.783716247,345.635731576,282.435060349,282.801276647,121.280545558,198.234609708,331.452061322,317.478769894,287.34383699,327.581994578,288.486126254,168.725258967,206.225159989,303.413777415,276.861847689,326.619924096,274.266355705,278.918699167,153.616254243,220.030955337,358.253372215,288.175062042,269.891670644,294.129095311,267.296978023,204.283038501,239.254758508,332.561154864,305.923211808,308.524980309,331.362273147,312.112418027
12:00:00,146.883265013,286.073124312,272.601615559,295.945356983,247.994651517,81.1190934413,189.64595521,336.754952682,355.994385935,332.3607094,293.806694024,241.555429805,204.773480469,226.22646822,376.641345379,289.992699403,353.201929816,268.390318797,241.833341216,225.175095389,186.959761861,279.191739958,277.381485414,342.932086928,298.816278645,352.188766843,192.81325129,197.967756175,285.890966349,370.530846037,314.899912475,352.621693481,282.391377955,182.2424667,225.419333624,304.32720151,349.866659093,332.91780685,296.247459312,275.688184662,158.518701763,224.929073629,352.085593015,406.369913083,357.993847175,310.50486237,318.063224622,274.667004969,338.808197755,423.707073373,471.506497427,379.790901261,312.515453273,282.711531487,57.3345933682,22.1699212244,115.902765362,167.255942485,131.022216583,150.203561378,173.952598364,69.5821319771,13.5212148679,352.629240261,322.644077094,401.99989522,349.565151852,311.095662185,175.439461222,237.403424931,301.914590881,320.431212483,378.949189284,282.674757717,284.024119754,113.34176314,224.55090996,348.229516839,348.902309484,298.218029437,307.765957958,293.391697005,173.966841839,225.924137365,336.226790976,300.866800735,330.35240207,276.648710187,278.724578292,173.843428444,258.782048816,374.191022265,295.92532738,283.900031594,302.423920718,292.084401689,218.303493524,257.833280549,363.342806741,336.465878775,323.099353911,337.46409377,334.299433734
12:15:00,162.841752571,290.655749908,318.085472314,299.259511291,260.283718105,88.483454263,208.777807381,326.111450326,376.883106088,365.82120377,296.604149423,255.19499659,216.321422141,251.41667759,358.608042121,303.278626881,343.177018702,269.239798122,265.579821303,237.43846012,204.165467478,320.048465127,297.462215856,345.971346747,306.275992,350.441424404,199.91807254,218.587043635,310.188748624,386.033388825,317.707580472,361.350524482,318.127549484,194.72455901,243.284054503,291.999766732,357.85820874,335.473096816,310.252877729,295.192394015,176.770799402,251.482618428,346.237339171,400.541491599,399.882090209,345.050573188,329.219153541,305.285040669,364.704575421,391.723709215,461.584952447,384.866398833,300.188668345,294.066681019,60.6574318498,24.5244072564,105.775179954,170.813822032,140.111553058,163.931362192,178.204473544,84.5982112203,24.4190652234,369.328364126,323.374409273,402.000172084,362.660758758,331.42388703,189.493670345,262.348576026,342.879576724,327.527378485,375.838365089,284.039337897,281.563094498,109.563448447,244.087477234,354.118203168,385.189265115,321.736704981,287.921227979,299.975855958,176.663819882,243.513034714,334.309913846,335.78065016,348.450466916,285.667109107,259.057892009,192.065972188,292.056233925,389.033302799,313.661546752,297.436436248,279.62218884,312.842600545,233.959312401,276.258639691,402.248907884,333.789985456,344.839626352,346.57077466,343.704355846
12:30:00,166.334680047,281.177314967,319.810281944,292.245646297,277.354316997,95.7498017952,233.798161503,317.72477405,368.273764882,360.526084959,305.182435431,243.751910418,237.348449912,266.620082067,345.787181564,297.030033975,352.918706224,286.086841825,280.891765171,246.955337102,240.018958125,348.847674774,334.303680972,352.160016391,320.572829035,345.32506775,207.522032597,238.287094718,346.451119665,394.656190463,313.845345558,368.326045825,334.341918006,223.884790521,259.247182165,292.356989941,365.019514522,353.316767236,346.068637511,316.124730628,194.973343502,268.741039517,348.39766987,385.419750917,423.591806034,353.401647618,321.753179957,331.431924646,374.106914049,375.973838669,458.98686099,397.732283538,291.505925624,288.117319028,66.1613455939,30.0950947009,100.502962788,172.886477222,140.179331809,171.237583667,171.056871035,96.384286742,55.6615280056,363.449813018,334.756275713,402.001198235,364.846853495,328.376751302,200.859376883,264.701820956,387.849203677,346.108796042,355.315600602,301.644427521,289.048214927,116.967237,262.777619529,377.473172659,384.92481561,350.198637066,288.381335108,307.627780309,189.190391119,258.807631786,339.86730095,343.976537329,353.322171118,313.704143789,254.880914495,210.199711201,307.713282937,389.76049307,343.127439398,327.741551712,266.418663915,302.925722493,247.753914958,285.76689593,431.490634015,332.175524978,369.010970697,329.043380666,357.371775739
12:45:00,176.39185639,296.662876312,311.791620295,285.329186713,275.333272825,105.506031815,238.270802065,331.368866275,366.340171885,354.983628541,335.196584086,238.202631044,246.394028327,276.219086074,342.213536499,301.090710366,372.188152805,320.5991471,306.814531008,246.233698595,259.694459922,352.530883287,350.558468514,376.317045327,346.435497071,345.101981664,214.675343768,258.627720627,365.499248113,415.977256904,333.044582663,368.942881154,333.740490803,238.968130252,287.085761697,306.327146855,358.977388471,358.083039967,367.279973107,313.418253835,198.504340314,291.38019723,346.825251077,391.349862959,425.179993806,364.815586855,327.536513203,359.811359658,381.967456701,392.555984562,437.770380834,423.332487292,300.357360414,276.734209497,72.3382153338,35.7283547566,107.899402804,183.527257388,139.838671407,180.026739281,168.278074646,111.199186097,90.9231701399,384.310336188,371.786094245,402.00308805,350.691775507,318.428255757,215.81789462,269.38944554,391.373212019,356.157289969,360.71650726,314.526977427,284.983306093,123.447867425,280.379690377,394.413071324,402.315609561,388.429189168,295.637353852,307.784935335,206.593113812,272.597638907,348.483279525,346.266303292,370.474633331,311.808187343,265.040135905,220.028526833,317.500500272,385.286266732,356.743631053,329.183172596,270.263732503,310.002714342,266.272096217,291.076829884,428.781345088,340.322519557,395.199307306,320.101427315,346.937573092
13:00:00,163.373730458,311.782860831,306.424499323,288.444264659,265.638776233,104.84043651,250.163190546,345.368121322,382.708606904,344.649940173,351.936756562,246.019797386,253.300722106,275.355929904,342.347516593,297.244377785,400.909106418,340.27072749,320.609946667,247.870842659,286.32828274,350.34425551,378.271804293,388.94135024,345.447045357,355.384315426,225.384153167,284.594543129,373.252063276,422.262213174,343.345975601,365.943562459,342.345439147,259.44996618,310.082473859,330.124533309,369.319613572,358.772602393,379.334843949,315.756561711,210.795109087,304.593872868,362.983409016,397.837497817,435.520040609,367.746596861,332.934002696,394.263199172,393.024618344,405.620992384,418.019947774,427.14637493,305.621256769,267.553478349,77.3572306148,46.0803692204,120.771863368,191.016557425,145.344026804,179.728175181,161.522626119,118.533163355,130.555502541,404.327056846,387.947731277,402.003559437,345.070157248,313.298898545,232.931783579,279.934093684,394.302934675,395.437093003,360.745495293,330.435083411,289.77576319,134.96560435,305.09680425,406.110199854,403.718664341,402.856450635,313.417688502,312.629225692,237.53776398,292.057502829,352.007574905,349.508714434,376.770629975,313.619325303,268.620217404,226.936878032,331.738624477,403.003311298,368.675868655,322.645990085,283.770453333,315.891077919,280.590821286,319.37343031,416.853133027,360.579941454,388.968615145,322.877668803,333.294076111
13:15:00,148.857038325,347.881942788,314.520690396,298.866638826,269.022472212,105.829244437,254.901184296,371.309200963,398.325005973,351.01386843,378.299945865,250.270786275,251.123039316,288.734681698,352.222458515,305.093337234,398.629009426,365.39730234,317.910777981,269.99667016,301.667816607,356.472189712,382.371977089,417.897757163,348.319529004,379.580254987,236.303920371,311.917742735,380.629998237,435.822170492,362.701042861,372.184859426,340.697952705,266.869425777,335.348476015,357.30915143,403.679195871,358.220061963,369.121263253,328.986744667,226.268288437,328.81545327,384.684967758,433.688599663,429.125345916,369.017709885,357.237471448,427.004577341,406.081900539,430.207738497,440.27923594,437.988336707,315.461177917,248.742832514,82.7111503149,56.350610376,138.128902239,200.580257446,157.272510137,185.717758953,165.888917899,121.478100395,149.063695843,433.296425832,397.152864725,401.994154203,335.473080161,291.852666305,249.127814536,291.079518212,376.743280535,419.397857937,376.673960414,340.062886415,273.866369231,148.584977551,326.372694867,432.910716297,396.859778199,405.050132477,322.176035648,300.772685371,261.503890022,301.16639249,359.323353375,354.029930562,372.123670806,301.161268516,278.625548346,240.252170078,357.747393554,435.731780818,403.602637037,314.648350171,309.024420127,332.402886364,309.242862841,329.688026199,430.875399581,388.651723815,381.484258565,340.302004697,333.458466815
13:30:00,139.671055152,328.739074789,352.042966235,318.983538589,268.958453286,112.867811132,269.584259572,380.042524328,394.718091317,378.264381542,373.309631873,253.983379769,252.31404381,316.347549793,373.176665748,327.751134143,391.077091355,347.733136013,311.12989745,282.999396647,322.803886072,360.410573141,397.2436671,427.168391648,374.870912407,366.329355449,253.321798623,337.138413699,392.049359525,432.443813728,358.369351727,370.63641682,344.648342846,287.865704154,337.829977811,351.191936727,411.049914265,363.71482134,338.857556333,323.442769685,239.75629881,347.290579539,363.775933344,444.034117034,403.469227981,395.958764455,349.870737078,441.726229969,417.893568161,468.113114499,449.052023911,432.380013017,302.798173549,247.363022224,91.1782720822,69.5778120665,149.43535044,207.411122719,163.513179935,181.915007817,169.430090198,128.059552381,167.841915599,434.36078029,403.417709951,401.959295284,357.251311189,280.35574858,245.469191115,307.701284582,388.193289138,422.615051564,410.282307749,365.234360558,266.144380846,167.439308108,367.457487451,434.940378987,404.027420703,412.867044435,331.530714874,301.568896976,286.895512376,319.788471172,379.298631414,373.138682612,382.906005629,309.21907722,286.82008328,245.428052187,379.369296552,466.285206742,422.850683717,308.416618679,308.570319942,315.568056984,325.579350983,350.305085918,436.311280445,385.081916877,381.974371631,363.548996959,331.859775004
13:45:00,144.930979449,304.36932386,361.912718766,309.448915671,280.875867556,120.693003257,297.509524041,399.800108619,368.766573218,390.562710877,363.389402739,255.643787374,245.080720808,324.717379127,398.103524749,334.144639474,370.724562878,334.237888194,304.858621614,305.273897351,331.491682469,380.710913622,438.527600344,448.939864921,388.280101955,345.110661941,269.717100427,342.962164808,414.666457196,424.269486768,358.208383766,387.898160557,334.651015533,293.339144872,351.776236866,352.465521851,403.067155914,362.106159263,328.519522003,311.485114418,255.55498378,359.633986242,356.732376295,438.62779914,407.774313228,391.864179326,355.782674306,454.109738184,401.050085006,470.718534994,432.283618386,404.866370841,297.630937519,238.98913268,102.114592935,80.0994873827,159.898234518,215.541403618,167.410074455,190.80392109,186.421447427,129.346873693,186.156935676,408.069605699,394.452752864,401.895097208,346.809456958,283.36900231,242.763487865,328.515921829,406.665438949,446.868424799,418.003021597,367.647707129,253.766316204,177.491961995,388.855917486,448.503513668,413.790505025,410.063731297,324.747974467,306.82607237,303.108871438,327.455117172,416.154718745,390.083840395,363.24254264,330.255274624,299.716680061,271.413833421,398.952035412,462.013558889,422.541482146,317.88046109,298.903999579,314.610734352,338.465690134,368.133025438,456.873112155,413.111123251,380.698571273,373.189198156,334.010096844
14:00:00,162.409899424,303.30960745,350.96540745,300.949644617,296.286956552,132.306065214,308.805566225,392.728922382,373.912979323,399.541324721,342.343582867,261.77145906,261.001967915,349.671915052,431.543090474,343.698455904,363.888451961,348.404946539,299.428472111,321.216254208,331.878624987,383.103572696,461.37716864,443.062004915,389.984179221,350.744508688,278.125541039,349.817777447,447.538882256,416.553906044,379.336917087,411.297182911,345.863691035,302.458683179,377.776555173,375.438665995,391.266479445,380.813711789,342.367846408,300.588717148,262.447589295,384.879248865,378.478500446,459.155161124,406.324772119,398.110844347,372.180683701,442.384223171,394.35477855,469.179185586,423.81527824,389.232351126,306.361816586,252.470204638,110.519565728,91.0975252823,159.853880138,222.181105081,175.280872079,201.038482452,192.278113605,138.290313944,211.591698745,402.25082696,415.133059474,401.879083936,346.049501713,300.741787269,248.879897105,356.83738982,431.785630163,468.70762543,435.70397076,362.5324063,251.599931782,181.827688973,410.157745555,466.023688109,442.663102928,412.662648977,346.032632967,327.214629466,319.749182851,334.120766448,411.51566227,415.836908497,357.446178778,340.294229496,300.188029985,296.302718469,402.104718967,459.696393591,435.095138334,334.136305529,303.380665956,303.618949077,333.608582748,395.470088895,473.650670355,443.81611179,379.967731161,388.69516694,349.701978497
