t,2016-01-18,2016-01-19,2016-01-20,2016-01-21,2016-01-22,2016-01-23,2016-01-24,2016-01-25,2016-01-26,2016-01-27,2016-01-28,2016-01-29,2016-01-30,2016-01-31,2016-02-01,2016-02-02,2016-02-03,2016-02-04,2016-02-05,2016-02-06,2016-02-07,2016-02-08,2016-02-09,2016-02-10,2016-02-11,2016-02-12,2016-02-13,2016-02-14,2016-02-15,2016-02-16,2016-02-17,2016-02-18,2016-02-19,2016-02-20,2016-02-21,2016-02-22,2016-02-23,2016-02-24,2016-02-25,2016-02-26,2016-02-27,2016-02-28,2016-02-29,2016-03-01,2016-03-02,2016-03-03,2016-03-04,2016-03-05,2016-03-06,2016-03-07,2016-03-08,2016-03-09,2016-03-10,2016-03-11,2016-03-12,2016-03-13,2016-03-14,2016-03-15,2016-03-16,2016-03-17,2016-03-18,2016-03-19,2016-03-20,2016-03-21,2016-03-22,2016-03-23,2016-03-24,2016-03-25,2016-03-26,2016-03-27,2016-03-28,2016-03-29,2016-03-30,2016-03-31,2016-04-01,2016-04-02,2016-04-03,2016-04-04,2016-04-05,2016-04-06,2016-04-07,2016-04-08,2016-04-09,2016-04-10,2016-04-11,2016-04-12,2016-04-13,2016-04-14,2016-04-15,2016-04-16,2016-04-17,2016-04-18,2016-04-19,2016-04-20,2016-04-21,2016-04-22,2016-04-23,2016-04-24,2016-04-25,2016-04-26,2016-04-27,2016-04-28,2016-04-29
09:15:00,7.31769464531,11.8611476542,32.4679261326,39.3938293997,31.007864493,17.298851197,16.6167837926,58.0171995786,61.0943353724,39.8289433607,50.4361398814,25.9782738703,22.1634986172,24.1344607668,62.2046994803,46.2431906666,48.4223275577,55.653048621,27.8107582552,28.3787868964,27.0712942547,61.9497745656,63.5374290854,57.3382620693,63.4688189745,44.3952666635,22.0738303727,23.7192144196,55.2528629542,63.4584825646,72.0396983457,82.8133281616,49.1422398144,36.3774141862,32.4346708149,58.6287808882,69.0040944535,69.2272568003,45.8037004927,54.4872424859,30.9906958492,33.7420511483,65.4009556624,63.7264251891,69.9300254405,52.9924838028,42.6440369282,40.5979040595,51.8493215645,89.3612539336,68.0427953803,84.0203518043,77.9055011991,34.983405213,1.97229290107,2.2502305133,12.6199440838,15.1277317727,11.8214566509,9.5488103108,14.7214359436,2.69529351091,3.52032064616,56.2682263701,77.9103345796,180.000000005,53.7716644657,33.3130338492,37.5204889758,21.7275348761,92.4666840266,78.734247394,76.4088188384,26.1086939609,45.8371966016,31.2097980288,50.081328334,79.8752825296,71.7550435434,53.7091849759,66.8183282762,45.6893606759,31.3003751224,38.24947407,62.2717649295,70.2243752362,48.566122096,52.7643130446,38.2177764358,35.5219922834,56.3095932279,84.2338395436,68.4436126362,70.9385585427,57.5830082717,43.9790008084,43.5915998915,50.6791427194,75.4375197317,77.3413991916,87.6730092101,79.3197531817,60.1330756799
09:30:00,17.8962302682,22.2558856,44.3333128521,51.9804954899,38.5984492276,18.7068646168,20.0754258652,75.2140112156,79.901716865,51.7699599076,62.2170317539,32.5671440506,28.4699950728,35.0754271804,73.3153899844,58.689337903,57.9108258592,65.4645512732,33.4727251242,34.8654939447,32.0223944124,74.875757035,75.8644618242,67.1455243027,72.7275648478,56.9063827465,25.9710854499,31.0181296058,62.7741068827,73.443381144,82.8309673429,92.4015106562,61.9786481723,45.0374224553,40.8551119645,74.757196428,79.7057661653,79.3978076702,58.9774394159,60.3343705292,40.0098114264,42.7993840937,78.7585517327,71.8237861169,85.7156261607,58.2243909254,49.1802230332,46.9275642429,68.9508442623,103.83406853,83.7678220537,94.0811877862,90.6925840786,43.7758347581,2.22006434516,2.35638541,20.4242695189,25.0355923934,21.8877174735,18.9225690992,19.5184268822,2.7120683077,2.55095786074,70.2731330389,91.0837379035,180.000000008,63.441463573,45.1130678078,42.8426723511,30.0021143564,109.798994797,97.6163794448,92.7222458081,49.9831759776,52.7785560023,40.8226720847,61.2812810329,94.1556716231,85.2750993352,60.2117651395,75.2093904296,55.8741234491,35.3181190536,43.5940755323,74.8746247491,83.2725709973,64.2598791427,65.8321290057,46.5814645006,43.1637945798,70.3172297883,94.455840564,75.9641023547,85.3511261523,73.2780739281,50.9060840655,49.8363027079,65.4144459977,94.8586962768,89.5572872096,97.9124456565,96.1563775911,70.6409067692
09:45:00,29.1342411953,34.4555321953,53.8985263791,63.1605503648,48.1230971174,21.3208094581,22.4687269663,84.4894850999,92.0479838448,61.1169078784,72.0009940586,39.8049446631,40.79229482,46.6763136686,79.3211029605,71.8146135897,70.8657334998,76.6297257161,40.4156114728,43.9208303827,40.6623635463,87.4051275578,86.5552618475,80.2322245223,84.4878624922,74.2993853886,31.0184410478,39.957922363,69.561245864,87.7766673617,93.2265987378,101.206040575,75.7581230436,54.8139950303,51.4095068222,92.0497960634,90.2735254168,87.8015950626,75.331304133,71.2745709126,51.5271935152,52.1724502694,89.1696230567,81.3226043833,94.5077525509,66.7743782969,59.5096931103,55.2851397962,82.2221330272,115.429756183,102.5633406,101.0557559,101.610217303,58.6466268511,2.80939994766,2.9328290339,27.0251596897,36.2937801986,34.9444693799,30.3602078868,25.9571947772,2.62846585894,2.04944603231,81.5070021174,97.372389452,180.0,70.9445821473,55.2358606821,47.6243334542,40.3876053363,116.522639687,116.894322318,106.583577741,74.142783446,60.5450213284,47.3953160365,69.2595403569,108.542875075,97.6498168539,70.2830769804,82.1469498083,65.6387743936,39.5262138988,52.7470002439,92.1522590283,94.6466306954,75.9625570311,79.3663403214,58.9951413758,57.9123532106,85.8855184706,104.68897715,86.8901459505,97.0351630764,94.3821677884,58.0975319636,59.1590872572,78.9653664367,112.411720887,101.488720473,107.245603452,111.229459483,82.5305112517
10:00:00,42.2834934046,53.9085201601,63.747738599,71.8241167001,61.174357036,24.7988175821,26.554193773,92.8631533591,100.629880761,70.4518695401,81.1944724164,47.4947965139,54.5144810766,56.4552398663,86.1979816835,87.6382998393,83.1370491392,85.5289150935,49.1431487776,54.7192614483,50.4506298138,96.2771234271,91.8849157967,91.0606361423,95.8646745666,91.6760954609,37.810495447,48.705439262,79.3524404232,104.279107106,103.316420397,106.912308038,84.3312679546,67.8240135638,63.2856159264,111.824166076,97.0680172724,93.3045324687,86.0489578307,80.1183211888,59.0623903711,62.4031858382,97.3837003392,94.2342962023,105.910552384,74.5709755367,75.2192691494,65.1479486149,99.1386213854,124.550879744,113.318333442,104.265782825,106.648429404,73.4383251282,3.43799834597,3.39318885505,31.7935045127,47.719459904,46.6985812732,39.1528803303,35.4413969994,3.0635859429,1.92816366815,93.6664629353,99.8363384891,179.999999952,78.8275582926,63.0442621505,53.2719016615,52.7495260619,118.816168248,129.042518607,113.285689276,93.1495522,72.2243353619,57.18603868,79.2275643493,118.086536534,106.916057708,78.7193583333,85.8165758486,80.2475889017,49.5117698225,64.1593893564,106.822303701,98.1819507129,85.9765924866,92.0171863095,68.8947644897,71.2022064902,104.325670288,117.308663797,100.798365498,107.357664823,112.714632362,68.703817088,69.9855444228,91.4767875647,121.626937895,110.654294208,116.42835527,120.564343875,94.9289299336
10:15:00,50.3272704836,71.1522178242,68.6680686391,76.540216442,81.098583622,26.1574019339,36.1518790299,104.375577921,102.648184375,82.123111403,89.2019243312,55.829931083,71.4360474203,66.5776980712,97.2799635072,104.550451585,96.843304437,91.2830111171,61.3278455692,68.5935916145,61.5218942797,105.42072682,101.017986618,105.628583532,110.997238746,107.539563057,46.9049648324,59.5116821474,92.7633593572,123.21813154,112.73706271,114.793622013,90.0324403443,80.5563696481,74.852186171,121.298300621,103.902835963,95.1693432543,93.65145543,87.1269570855,69.080563219,75.6886264237,103.811068172,103.925069022,124.512668334,77.9939556702,88.8763869199,77.4230290017,118.731476809,138.740489702,121.795101804,108.921483443,114.576814305,80.7002195233,4.18475828213,3.28543427571,40.0498745255,57.5422358283,56.9679832965,45.8713243127,43.4603013653,3.37959661996,2.0005972109,107.434140588,104.790855375,179.999999834,87.7477658182,71.4294005266,59.9431394406,64.1781841069,121.812850653,138.74676627,120.954299568,105.279951181,77.8141982284,59.6625167383,89.8777303401,128.750549501,117.811049798,83.7506930721,88.1099383699,93.6872935785,65.8094691913,78.7883835341,123.297876645,100.420666041,96.679308172,97.7022256449,81.7260085192,86.6431863117,121.177859311,127.312360697,113.48509117,119.615300747,127.330474583,79.6803480965,76.4230905739,103.162860037,131.211249863,119.595162698,131.725366879,129.727456815,105.902181118
10:30:00,59.6818692106,88.9069531969,75.951158429,86.2296381365,94.8934174425,28.8154402947,45.9734479355,119.341013995,105.843909923,103.575160897,99.0388624737,68.0139868223,84.3275252755,76.2987008482,109.505022419,127.664524081,109.828932775,99.9550753117,78.3559128232,81.4381024577,71.1095983815,112.21067306,113.349205664,127.812618776,134.29544357,119.04064735,57.2385744949,69.2167743402,105.704790616,134.302957619,116.492315276,122.298675394,96.5334617425,91.8519277477,87.9067325969,128.041861702,112.455541176,104.049685848,100.56193619,92.3251719527,81.9220925414,93.4194359736,112.094610468,117.292537884,139.081638301,84.2811406495,98.6099438924,86.7215220298,137.754623999,148.439877057,131.119280027,123.701506986,130.868107125,82.104949714,4.25258180627,3.37115698799,49.52783124,66.5527924822,60.1734430464,52.7805170564,52.6203816927,2.81149406469,2.22390576686,128.1597343,122.878533492,179.999999713,102.707461948,85.1938798237,71.2520059365,76.2648349213,137.013620586,152.607826049,143.143749223,116.511344932,80.8636393295,63.9203495744,103.44728696,138.325734408,135.239905609,98.1684484042,93.2855554945,105.449437226,77.9304547269,93.2723447282,132.347488336,107.541010246,118.494841777,102.304644384,93.1450191616,101.440711588,139.330919036,141.080200452,123.149922144,132.389410557,129.855436658,92.5748994713,86.6080532341,115.284159378,144.617683563,125.543891805,154.544593509,141.156536602,115.65842324
10:45:00,70.1090453968,97.5886186393,85.5525126198,98.7327374458,105.35933182,33.8770065774,60.4268076285,139.322560949,112.661703893,120.006322647,109.316950853,79.5907400183,97.0873512258,85.7178646199,123.25120539,138.993069412,122.25175866,105.042146968,92.9578703768,93.9598923252,83.4033949969,121.180243831,126.237331053,146.232126896,150.174700091,132.251081395,69.9381200603,77.6374748662,120.560803437,146.806539213,118.111842272,135.288917045,103.441272991,105.438813031,100.542397903,137.027910078,120.59802067,124.26053217,109.900628511,101.483744969,97.7662323832,107.609025588,126.255074797,125.384179789,143.359663523,100.682441086,102.796063698,96.8085107691,155.499034038,158.609353408,140.826298843,141.441535798,143.84141437,81.9247163312,4.47485440422,3.84108013263,57.8611871171,72.4573427199,62.7997615268,60.4027871587,60.6075090688,1.83508121174,2.55405402059,142.324662119,141.160255471,179.999999984,129.21337227,96.2815030013,78.9261814129,92.2443657411,156.293710419,173.732926146,161.499779711,126.261195631,89.2932916097,73.7301030746,120.418022161,147.101812685,150.48563803,127.262605393,101.382068605,113.650981488,91.7669307683,106.672867822,136.143895956,116.879884809,134.488714648,112.303177293,105.355925076,113.513828609,149.317964338,150.367594268,135.022275259,147.030732471,133.254311632,105.574549501,97.8305787789,124.775541042,158.876766037,134.542722,166.843256632,151.834407908,130.6014525
11:00:00,78.0068164319,105.799200119,93.5253190048,111.430593759,113.509965192,36.8152941057,77.9729693762,149.201290162,119.858392927,129.464579481,118.570128529,88.0759933123,106.958911304,92.3374041129,131.886514557,143.219591501,132.611741051,112.131114752,107.15241242,107.989854649,96.3737402409,130.441374692,132.342709572,159.881255358,164.459532218,147.161303552,77.6532481648,86.1569940711,132.305885823,157.395914959,122.140677323,149.028445046,115.295891445,117.34129517,119.038859595,147.145783106,129.291079853,142.017482444,115.663888411,111.723111409,108.948051706,123.431934419,140.123987792,132.662395969,146.925668633,115.885486294,106.590982182,106.00603423,167.746430014,167.329476237,148.213028933,155.574238251,152.079628298,84.2218205779,5.1797979493,4.14361287438,65.6280921379,81.856514431,68.9848536487,69.6994291038,65.8667911954,3.30317286638,2.49919512289,152.090873497,154.939836963,180.000001619,147.357298475,104.248313372,86.1893342602,102.821993959,171.501111354,188.013642663,173.380634054,138.924275592,103.296509355,85.0216439765,138.377149972,152.717036948,162.351448731,151.986248293,111.867008094,119.510013559,107.350192201,117.506858241,140.16488002,126.692170725,150.736764576,123.56727037,118.272816597,127.900160487,161.010272017,158.769552448,144.031723064,158.111183587,142.781019231,119.716577533,114.164707116,134.003541721,171.783657207,143.546110139,169.489390702,166.430822197,145.818218618
11:15:00,83.5551089122,116.963446324,96.8177401377,128.238811573,117.640292357,39.3494830488,90.2193291894,155.213151115,130.867395883,129.985268936,124.698432858,93.8040693093,115.010889092,102.223804813,142.276541275,141.041455443,142.905321585,118.724573396,115.042492391,117.43909821,111.184300235,141.745513546,137.851025905,171.289897838,172.625063677,159.259589388,83.1573653244,94.8835925683,148.792918902,165.125045066,124.900169512,158.203523383,127.75478848,128.706017777,134.590999371,161.228997987,138.299482796,153.015072553,122.046814888,123.196216608,118.270154706,134.844650445,149.022726495,146.821228078,152.639251216,131.213023411,113.558807795,115.019109884,179.280466936,177.46209621,148.923743288,168.649211118,152.482812429,85.2091309949,7.74592550637,4.04500411273,73.6843220491,86.4362500654,75.2671112695,78.8261630586,71.6283176368,12.3984214104,2.45937418339,160.970993644,165.200582672,180.000005624,152.804297717,112.087348245,98.4127700433,114.214205488,187.896393755,193.87569941,179.144995852,144.372965871,116.480063631,98.2646328686,156.075840103,156.606034441,170.669263324,160.767250574,127.443767147,124.942657655,125.177672373,128.94548577,147.600429129,131.472979366,160.337400055,133.360015028,127.09793391,136.60967312,171.643190199,171.145896758,151.063287589,164.141216068,151.180855917,124.88916391,126.023320595,145.783616029,183.379984914,148.423069082,169.664516907,183.946715118,159.192766314
11:30:00,88.9202165701,128.907705707,103.327300562,138.211807869,121.025357729,45.5681653643,98.8273443262,157.191512967,141.405345762,134.674569589,132.461644139,102.95730399,116.394145561,116.768743982,151.513847785,142.716843336,147.905459797,126.062888128,124.426238886,126.239022492,126.251260618,149.961358908,142.26254559,183.225437297,175.227353763,169.711607365,91.9173817248,97.6115428288,163.263012161,170.256059823,130.430313275,161.443525953,139.883652581,139.997034124,146.315979742,169.819505711,146.805833861,156.91287349,133.916730119,134.60978308,130.639042166,144.939792804,156.024692362,154.229925829,159.508671595,138.216826993,126.081684625,126.540686744,189.391939788,187.210111521,150.176657035,178.067574674,153.791773684,88.6558749669,15.1921542417,3.02427699839,87.6294683217,86.1694632106,82.2152189491,84.5398509827,77.388595566,33.6971334929,1.83624606597,160.295900778,171.04612338,180.000009765,152.504830198,120.295018187,110.589125806,126.993498318,193.737905278,197.717534875,184.390280597,146.631096335,125.857706795,109.885442386,169.510962318,160.769358517,172.568109958,164.060989117,141.081722759,126.845010873,139.046420232,133.146203709,157.310771843,134.333080655,160.915500428,137.809961941,134.487884004,143.852011429,180.431522974,176.817344069,154.938544739,163.408914897,155.637079688,127.547333912,133.489887333,152.924135134,194.140062591,155.950391409,171.571375032,194.521377929,164.972703072
11:45:00,93.1582153136,141.53143407,115.316044547,145.926376478,121.659621005,52.860966912,105.019813666,154.543442645,149.454083804,144.668122141,139.222676951,112.109894716,118.237763503,134.916289253,160.137913776,150.421026389,148.574472052,127.937277383,135.016795717,133.442830559,135.62220656,148.466582204,143.375482352,191.875461019,175.572334413,175.163847171,101.085476904,102.367932187,175.371437278,170.800999388,138.970764026,158.970779886,147.238595276,152.266361927,158.148964475,175.001261294,159.393771818,159.340311146,142.047326502,142.278100129,138.420905455,157.120679744,166.15783386,155.615282782,163.263687659,136.022624769,139.424141167,135.225494056,198.810709679,191.852227942,151.342498724,187.932026956,149.781694129,95.913017889,23.0455503088,2.47044645666,101.694478328,88.1565673237,85.8636387087,89.9450287181,83.387496883,54.978772942,1.1127172677,159.454485827,169.178924524,180.000000558,151.800760685,129.193037275,120.885498508,139.303959467,197.491206068,198.186188722,188.423912076,146.976565114,135.483063941,117.781179427,180.527706177,167.995493642,169.838490133,164.788339656,154.862717634,130.227855002,144.398139977,138.375493821,162.955278467,137.437285783,161.421144926,138.325631727,138.903406046,148.617474096,183.303694035,182.812817736,156.352495238,163.919932924,154.97123671,130.367784994,140.60123426,162.666238147,199.77823384,168.058731538,176.083671047,196.400671649,175.020103751
12:00:00,95.4847479103,144.918675801,126.391415237,151.535695497,125.486826426,59.4811828234,114.364847435,156.29298114,154.184759721,149.752428116,147.421157598,113.921430869,122.882534582,146.073020296,165.66052337,158.895589141,148.063755118,128.013183341,139.674828927,139.625680492,146.842201997,146.716137043,148.462958741,198.976681697,178.511230038,178.839583766,113.979066948,113.956762319,180.24744161,172.259784276,151.900550631,156.120560406,153.608422925,158.571950655,173.393157857,175.219208331,163.035267714,164.101064427,149.378836201,151.295890894,142.703851612,166.911043903,178.40071473,155.24424084,168.616714106,137.322490483,150.687336669,142.646887575,203.482758144,194.246928203,153.438682835,196.210116652,158.644208459,101.019775222,34.4488713778,3.72397341601,114.851362798,93.1590494405,87.8163946712,93.0665301415,85.0877023554,68.6285366003,3.09920215373,161.243838166,168.209204779,179.99994499,153.02429355,134.513083211,128.290733492,149.302679315,200.146045714,192.493630867,191.772752887,147.425077666,137.694346571,120.078066118,185.949336599,181.534207249,169.134685437,171.748199693,158.705148957,130.411950086,146.581695346,144.607430451,171.571775617,140.284244628,166.973411927,136.695621124,141.829471197,150.192336946,185.325081124,184.526552977,160.123050333,168.862093203,152.730713775,134.932546792,146.414413638,168.402793913,201.728717079,182.777961068,178.932360861,188.787701444,189.251637061
12:15:00,96.7990265009,148.090607151,139.52876668,147.340190065,129.131476223,67.9601744061,126.390928529,158.377284155,157.860355617,150.377744759,153.051358482,110.8317124,128.19372346,155.812938275,167.317633136,168.040063354,150.375761663,132.081493413,145.227413126,144.477069253,154.211897744,149.231812624,154.047132598,198.514889983,187.750596227,177.634397766,127.744614139,124.446170529,180.277397961,170.530336224,156.657173899,160.286582967,166.304751342,163.439025922,181.053835222,168.915767828,161.914748959,172.31818995,150.756838373,164.201678257,145.734176763,175.593258432,179.416230992,158.153176342,171.75279032,148.763248342,156.124148043,155.927234947,209.732647357,191.548239152,152.797626399,193.00533854,163.007563115,100.18932665,44.4537745013,9.18442589163,120.683175804,101.625261949,87.9502335418,96.0391316934,87.1768989848,81.0740754264,18.3806805538,163.552075511,166.389333776,179.999808935,158.906111798,141.600759146,136.022679089,156.538829307,203.709761665,189.47945378,198.11584147,154.039209221,137.863638309,121.339965729,189.543706154,184.644279489,173.433997188,180.162787414,152.801978645,128.262346161,148.149670118,153.065100302,170.287532977,147.498035504,173.849089955,140.057263414,130.944238524,144.627927608,190.953673917,183.727149537,166.363130793,171.583352943,142.520424253,140.088078949,152.78400921,174.194194983,207.869263051,188.020488525,187.681058286,184.084229177,195.543764213
12:30:00,93.030767405,144.231052765,146.920622453,142.568894326,134.244419778,77.8669373205,141.896844975,160.147545114,158.374334158,145.489473081,157.265236807,107.43767752,136.271525635,153.56400376,163.024152902,169.962802506,157.385434117,133.90672833,151.151965069,150.435132819,164.347540622,157.103124062,159.724244286,194.522513137,193.97452849,176.764702257,139.570446861,133.990769482,183.352795911,170.991008415,158.87703338,170.621442212,171.422350488,172.248912033,183.349956191,166.094944128,160.146107535,172.912615479,152.269239778,176.942203314,150.350473811,178.627608675,177.065849211,162.889983944,173.623527468,152.34674159,152.612778862,170.895128666,210.919423206,190.416331231,148.874380781,190.000954091,164.211587617,99.5953014112,55.2141739763,21.8034250666,127.070245822,103.685458358,90.5091126839,96.8645495311,90.1673690621,91.4859671783,55.3437279903,165.779639251,165.553271586,179.999668281,162.128311331,140.775501811,138.717716644,159.956222259,203.897599947,192.9959882,201.586710494,170.031379673,145.974329635,129.974609295,189.179994212,179.516076014,175.444355831,181.75792162,145.935870701,127.820193094,152.491257384,159.756729178,169.086268996,153.134247468,174.378143682,152.156649633,122.266924702,143.590899822,199.997299839,185.130101207,172.939556722,175.707482946,136.483853962,146.815747529,156.735777441,179.295246082,214.620188337,188.142800298,196.028655414,183.116613826,199.269672296
12:45:00,88.5116339409,144.342622989,143.701972772,137.770462293,132.213554024,84.8501184151,152.899527741,166.200389129,155.899446771,147.277524576,159.112032814,110.672839643,134.828689684,149.128300772,162.059726223,172.692033366,160.216191584,135.090421996,156.471075262,152.983868662,173.441581965,162.955961224,154.99626897,192.002198452,200.365929883,176.178114794,145.155665218,139.852830784,184.81032912,177.959481586,164.882180828,173.704566847,168.446487639,175.504881447,184.392809943,164.929205917,166.013737504,168.168888875,152.490270426,179.060850646,155.922982132,186.287863114,180.378573964,167.69620562,177.674956079,158.548316782,144.783136613,187.524691331,210.936836864,196.414896576,145.528744544,194.869547699,165.58098526,99.0326754427,63.976435097,32.163740341,136.526549721,100.219368275,93.8365223767,95.4662364255,98.2175969083,100.886638761,89.6135588777,168.22281975,170.756310726,179.999981052,163.560764453,139.15522964,136.966869326,165.421012371,203.005283252,195.936657304,208.087209689,180.53559048,156.282534411,137.709796391,193.639967834,177.051403496,179.005697437,179.933846286,147.285531841,128.601948428,158.696309999,164.560342276,177.376636173,160.25239857,177.192357871,154.625343985,123.928269355,145.492052113,210.356438485,183.996602706,174.992886635,177.691548127,139.723640217,151.920760693,165.72745638,180.57236197,212.663283416,189.460405725,208.311927763,184.542756017,196.715019973
13:00:00,85.5117546166,150.965822634,141.166562944,132.355759331,133.93793634,86.8244898975,159.622217848,172.837351086,151.859776571,152.952864579,159.110513126,126.595357142,135.034912917,151.179905815,169.655690852,172.330377694,167.220584935,137.420651655,159.903404068,154.737008619,178.991391863,169.209965852,155.916693242,194.911566947,202.15864648,174.292848419,151.058475595,143.313087082,185.281099422,177.771419644,167.240601235,168.872501158,162.017729094,179.21238256,187.593773273,163.401133626,173.509817859,164.546327044,151.45568077,176.216598206,167.120993482,193.59257288,182.251711405,165.033415456,186.106051747,163.149837299,140.039571059,199.99978821,211.839793095,200.274964864,148.871754692,197.281795577,162.017284101,103.10582186,71.5585752053,43.2412909812,143.425572728,98.7358045934,101.257727532,96.0385460851,101.15132872,107.326582723,116.12793165,171.61862887,167.947200543,180.001868706,161.81672081,144.30685745,141.925727017,168.886909324,209.533334383,197.202907872,206.345767797,186.623083748,165.095707228,150.324108004,199.345405661,175.119916583,179.069246413,178.574962145,152.157927375,132.483683517,164.87216605,171.840506438,186.394749009,165.643511926,176.167229921,148.781611412,129.525162705,151.560383359,215.936969769,185.327646334,175.784565604,180.57764751,148.374712409,152.576831546,175.745229191,188.301465243,209.439962093,190.00321355,214.810340027,182.787328721,195.626121317
13:15:00,83.2779900581,165.955910538,141.204192737,134.194726217,143.889516056,92.0045871446,158.48910083,175.959187611,153.880513129,161.171409269,163.555378744,139.917709104,138.402513275,156.136293846,174.923932095,173.596390515,172.318781874,144.504650559,157.225461332,154.340547199,177.611176474,174.372857242,158.546465755,203.203842734,201.85466459,173.170886582,157.525753938,147.946609449,187.775550415,168.843523324,166.755917939,168.052655735,157.883665876,180.367100872,191.57860309,165.634895852,178.599052581,166.16646914,156.220680415,171.946722656,180.76783535,194.984562875,180.825419761,165.970776296,191.765877909,162.836532952,142.220158737,211.454901909,213.809522931,203.897772616,161.956959138,197.169278539,157.260041676,106.353762894,76.8257414492,53.684515572,157.087700626,102.304843657,106.424948308,103.843359367,104.357116878,113.08301409,128.597486986,178.258438975,159.562068932,180.006490597,164.387901142,149.486840775,150.816140946,171.465598059,205.971709633,195.822872073,208.916394183,186.293920629,168.156233856,162.176532336,201.438150661,185.488462928,180.574832292,181.697977357,159.288958932,138.137572861,167.733543625,172.841103952,190.623449665,169.593813511,176.793541491,142.693028887,130.797956263,164.040788216,217.931896639,178.131018985,178.590265433,188.024783865,159.124719497,158.11615181,189.320366282,199.613754555,207.065071343,194.880321069,219.17950137,181.189492875,202.319250453
13:30:00,84.0336916586,167.236500267,143.371536027,142.445785064,146.664369824,102.955965739,160.679926529,173.791953161,157.867292872,170.683345672,166.520304411,144.161660334,144.373982862,172.055128193,173.664953556,178.547871466,176.989780234,145.10834865,154.40694876,152.966461674,177.932358234,176.532422984,169.113148679,205.009116034,201.638677563,174.288515899,160.687425004,160.702294797,192.741926853,164.049654071,171.750551807,173.427438854,159.756430817,185.539956763,195.785509761,168.952393939,180.226509936,174.05820023,160.929117425,169.355304244,185.444848266,193.721512241,177.736434449,171.510620073,187.291394504,163.993958959,141.083834066,217.024938616,225.347671217,212.634626631,178.094396415,191.899986243,153.014247322,111.103877054,79.5259305657,67.6592707355,165.982173742,108.524952622,106.474949799,110.06546496,108.920856322,123.779982446,140.477002264,187.196364686,166.142642701,180.011268672,171.132584565,157.337920253,163.00850831,178.494944867,207.743696533,196.418866335,217.661562619,188.301994773,173.015085608,170.977841582,210.369234483,193.684057019,184.323791781,192.169675795,171.09867339,147.268423928,170.250828713,177.125004232,189.756082281,177.102505447,182.227614397,142.863950554,128.436676131,166.05739462,221.660282504,172.75921488,181.116526718,194.536664941,159.911885619,164.71725011,195.493679677,215.037498078,204.773533956,201.194398475,223.454340906,185.513751974,205.858438875
13:45:00,87.4462306949,158.819384312,146.81688122,147.877905553,149.079542182,116.235006973,170.396243127,172.643326965,163.964725971,179.896042273,170.968207385,147.013557424,147.586787235,186.721484493,177.831394648,184.049839157,182.075014098,150.988374753,160.966645392,155.105634918,181.364006627,179.030736188,180.751372675,214.049791599,199.986049566,174.780249823,157.621905673,172.635821143,201.077372658,168.576626685,179.035087831,181.073947321,163.580824998,196.567668868,198.495497469,171.405737528,180.13915303,174.917467098,167.283479031,167.652977906,184.197702055,193.09197437,178.970651366,178.713726125,189.787805656,169.334604628,143.949213991,218.935000697,233.336836936,220.04128847,188.680186777,188.503351273,158.464807021,104.97601706,81.7556563937,77.9623819499,172.402831152,116.384911331,105.694600482,114.202932814,115.214208234,128.875509191,150.026280889,194.969642674,181.106510797,180.000643677,175.133247914,163.529154969,174.240944415,182.381619919,218.329163347,203.967462939,228.610958507,184.813358578,174.910766085,174.085743264,219.713387452,200.25678749,191.967797002,195.460886615,177.429199763,153.30589846,173.92732005,188.572868784,188.239091666,183.981162837,188.038687472,148.412672788,131.535435884,174.652754074,230.577397492,173.302690273,179.889359188,200.567430757,166.42499592,168.326351457,198.665248836,225.873454872,211.670130033,212.287473828,225.310785006,185.14562376,206.669217168
14:00:00,95.1155951264,156.24335463,155.945444665,150.368487239,150.623338022,130.486160663,176.479745747,173.237081937,170.582836854,191.850176215,172.821396103,151.836426302,153.930426225,193.810181996,186.045987675,189.871569263,184.436357084,159.684660394,169.60943275,157.316026455,191.450474673,182.145023992,190.369471044,216.030042111,194.094789644,177.203570005,158.032762818,183.398276904,208.195178051,177.511947823,187.919007388,186.214400234,169.788787865,208.207042297,204.418550877,173.142248378,177.630925093,171.323816072,173.128017617,165.339770092,185.182370012,198.941478175,185.04109751,187.61963365,193.777526483,181.583041356,151.967247325,219.360313289,237.964276639,222.404266436,192.92165765,188.208833725,164.768132114,99.3822815263,84.5595716407,86.0721332224,174.679164446,119.823594383,107.42086924,115.622902965,121.767121153,130.267650834,156.551121742,209.722780238,199.585976761,179.936519019,179.207198893,171.053763502,182.234547947,184.542403653,225.720585273,212.607501493,236.471142015,185.390074892,177.051607671,170.902261739,230.306870926,200.388628936,204.510936515,200.703087387,179.925320284,159.142810345,175.764658948,200.815350654,189.006758071,193.836349887,189.340770759,152.729590855,132.314996838,178.754628843,232.817946728,186.333471658,185.201719135,201.497891448,180.529064305,173.455180638,206.247793865,237.347387842,221.312571766,223.112778232,223.516078229,184.443122031,205.46023817
