t,2016-01-18,2016-01-19,2016-01-20,2016-01-21,2016-01-22,2016-01-23,2016-01-24,2016-01-25,2016-01-26,2016-01-27,2016-01-28,2016-01-29,2016-01-30,2016-01-31,2016-02-01,2016-02-02,2016-02-03,2016-02-04,2016-02-05,2016-02-06,2016-02-07,2016-02-08,2016-02-09,2016-02-10,2016-02-11,2016-02-12,2016-02-13,2016-02-14,2016-02-15,2016-02-16,2016-02-17,2016-02-18,2016-02-19,2016-02-20,2016-02-21,2016-02-22,2016-02-23,2016-02-24,2016-02-25,2016-02-26,2016-02-27,2016-02-28,2016-02-29,2016-03-01,2016-03-02,2016-03-03,2016-03-04,2016-03-05,2016-03-06,2016-03-07,2016-03-08,2016-03-09,2016-03-10,2016-03-11,2016-03-12,2016-03-13,2016-03-14,2016-03-15,2016-03-16,2016-03-17,2016-03-18,2016-03-19,2016-03-20,2016-03-21,2016-03-22,2016-03-23,2016-03-24,2016-03-25,2016-03-26,2016-03-27,2016-03-28,2016-03-29,2016-03-30,2016-03-31,2016-04-01,2016-04-02,2016-04-03,2016-04-04,2016-04-05,2016-04-06,2016-04-07,2016-04-08,2016-04-09,2016-04-10,2016-04-11,2016-04-12,2016-04-13,2016-04-14,2016-04-15,2016-04-16,2016-04-17,2016-04-18,2016-04-19,2016-04-20,2016-04-21,2016-04-22,2016-04-23,2016-04-24,2016-04-25,2016-04-26,2016-04-27,2016-04-28,2016-04-29
06:45:00,-0.000597451216474,-0.000275712639798,3.91677659213,1.01520916544,0.958571295306,0.00733123266773,0.242475196213,3.86557922205,8.29429088829,7.70174675232,8.79882407809,4.13140950846,1.27064336117,1.04068205952,4.15316962205,4.77907545843,3.6729159136,3.74896483579,2.93900206111,5.14231415411,2.87434943573,8.60780935914,14.9081820567,10.142749018,11.5642339307,7.02311403371,3.7628525236,4.1381201088,5.13094788595,20.7428293069,17.3309237228,24.4880288249,7.80975511982,4.26758998207,0.837637717712,18.074849868,19.0194847149,20.2896383782,16.7130254579,10.4249579914,3.75423180302,0.0144825740913,11.8374995828,15.1345568641,5.53726731605,14.8710381782,7.95172878407,3.02178464611,5.9132969763,16.7299106091,13.7560490111,21.4875175086,21.5362731754,11.3453810783,1.00002634937,1.00000001362,0.975496862755,-0.000141451252169,-0.000505254558114,-6.93163355503e-05,0.755726267459,1.00122471977,5.30175837494e-08,1.22163858679,13.1100253662,215.0,4.25279149155,5.52348701826,6.32597364248,0.955761735131,5.42807862293,12.0941827497,20.9511055081,11.3676411661,11.9632284388,-0.000858962412102,6.83800846092,9.63413137512,10.8851691019,10.5693454098,20.6419137367,3.20067141589,-0.0267577976072,2.04471908651,13.4229255558,21.4320588324,18.5418844105,11.0279796113,9.73180664455,3.18257952708,8.20648076905,7.32639538887,5.16606300131,12.2035655274,10.7293147513,10.8963278527,2.87919353481,4.4265402117,13.2011495613,22.0554325913,7.71930727222,32.8110962045,20.4908686736
07:00:00,6.51238426514e-05,0.242950121094,3.77604623898,1.85209956097,2.19211527572,-0.00136077413461,0.727690517794,4.57283035317,9.79044799737,7.71627132003,10.0211915707,4.98891264133,1.48557248523,1.02909669231,4.69784226891,6.64987049813,4.31452038714,3.85349179534,4.04350773299,4.67896683409,2.17072266817,11.5454355521,14.1980725825,10.5050409494,11.8398539022,5.63736281198,2.48341329776,4.03193016641,6.04097072837,19.107273625,19.5906267496,25.9930486184,7.67540830479,4.14023846491,0.238272132552,18.8198938315,15.7323531575,18.5692098332,18.4627081617,11.3842075535,4.28009154847,-0.0284942569262,9.67077292039,14.4706089599,5.92069239956,15.1974689996,10.7502894306,3.10472498034,6.39579048679,15.6784163605,21.9621700732,27.1883243122,21.7356647664,11.3752682343,1.0000186561,1.00000000411,0.992667741325,0.000380241780557,5.31181784177e-05,0.000422262252883,0.273815757076,0.998267269874,6.01709011972e-09,2.83068022922,12.4060908387,215.0,4.33471233347,4.8527956205,5.90491443356,1.28131505918,6.96459685027,13.5678990853,23.4886204749,13.1727640209,12.0219303427,0.00267485890333,6.22405631343,8.2138408091,12.4187455072,12.7937391671,18.6448562789,3.77000852076,-0.0860987167263,2.05498059081,11.0602892998,21.5209013482,15.1925321563,13.0697879116,11.7140319673,3.79356047107,7.50581857988,8.29878756342,5.43246427488,13.6588525375,12.8677108034,9.78283350832,2.17070333711,5.26435198434,12.3103612406,24.9210078057,8.96694846417,35.1410878246,22.1367977704
07:15:00,0.00192260133472,0.486727380108,3.80176270155,2.65857162564,5.50851666553,-0.0247152462724,0.727955446949,5.54892304019,10.6980233299,8.3273023831,11.6459109072,5.58359675729,1.15921488696,0.93614720607,4.93617567166,8.96251462096,5.61029303348,4.46008908332,5.27000928265,3.93099120585,1.71839702915,13.2674430267,13.671598995,10.5818348448,10.9870060123,4.20538352281,1.67826902473,3.64950000644,6.68909779889,17.9860593294,23.1884823309,30.5220107619,7.92155125012,3.47770698361,-0.0363688880331,17.415238059,16.4062521701,18.2695045318,20.7863399497,13.4935411328,5.2974876879,-0.100436236126,9.8290470923,15.5375473275,7.22958285097,15.7818234647,13.645392509,3.14409602233,7.05169004469,15.1671008937,28.6561931131,29.9140960986,22.8625100065,10.7143932338,0.99995826408,0.99999996737,1.05884489438,0.00118483731762,0.00162200003118,0.00105247351242,0.280452711774,0.99286038044,-1.47018571009e-07,3.99644469805,13.482105579,215.0,3.91105019229,3.13513018621,4.83190793969,1.69534491298,9.64495783177,14.8532499215,28.1239244254,14.2426045434,12.1541753691,0.00792660504297,5.93408724409,7.52528749284,12.1819837087,13.8794421048,17.3639713478,3.93800279387,-0.0919240406309,1.97580392209,9.85180193199,20.7456261992,10.7594110812,15.0556369892,12.2326440009,4.03938236089,6.39219485261,8.61838896023,5.36673954582,12.7070084928,15.5474773531,8.87668345847,1.70382606979,5.24908333358,11.0172737974,27.6757178375,10.7759751117,41.8488870358,24.8009895199
07:30:00,0.00603963600739,0.245707247492,4.60828031765,3.70000790662,12.6064023227,-0.0746731008119,0.302938555668,5.91703813269,10.8475391145,8.69880379682,14.0329507899,5.67481755674,0.779138873577,0.622276097149,5.1661460484,10.8591159138,7.58536125114,6.36384343748,6.65348712188,3.25582529296,1.42722831088,13.4673419607,13.1162520157,11.0775507694,10.1975145948,3.40622247483,0.854888061759,2.65072907844,6.73149186888,15.6789805565,28.2813895219,39.1127603691,9.57785710662,3.46433864424,-0.138105044571,18.0713951513,19.5375060082,19.6728260511,23.3324535827,17.1346276397,6.7377735183,-0.173319997839,11.2957770921,19.1250403191,8.54801923908,16.487087218,15.2330015899,2.88687851921,9.26282072383,16.3793102694,36.4016799622,32.3131492263,24.3729330122,9.9214574516,0.999755162361,0.999999867955,1.23769911377,0.00179475430224,0.00510566375956,0.00111542560839,0.716553082483,0.986020072178,-5.24158747375e-07,4.61429436129,15.3058371771,215.0,3.80679741795,1.61792543786,4.64517800875,1.72369770787,10.683810621,16.6260715886,37.9775653934,15.4963523595,12.3896459552,0.0112644830244,5.84397170421,7.87252705792,11.5670544883,15.100285069,18.2257189121,3.76329436191,0.181479259346,1.60778972569,8.8310337413,19.2003130243,9.77368805161,16.7899917983,12.3959655218,3.96776520023,5.44101088937,9.03483367472,5.77183426177,11.6231972632,17.5745632907,8.81955498111,1.378767989,4.9989498673,10.2988656279,30.3666818928,11.7738757419,47.0301257798,29.2281110339
07:45:00,0.00963567993884,0.0610861461227,5.20642802194,5.9246476998,18.167365774,-0.113744762275,0.0563975220391,5.70251039985,10.6734709201,9.34013465029,16.2504581066,5.85473722553,0.514482978367,0.0756314497564,5.81337827389,11.5567532216,9.04426637168,7.43966342893,7.68890309719,3.14892470735,1.77027824729,15.3037564782,12.9763243763,11.5329390989,10.6891919594,3.50815893106,0.164200716673,1.39651681912,6.44612011196,14.5137127835,32.6492827161,43.7591210295,11.8308965248,4.3290625856,-0.146018261523,20.1684015915,22.8099345866,22.5224689047,24.1769019224,19.7020537188,7.93732696092,-0.018249704142,11.3963237288,20.9476616319,10.5009164307,17.6125989749,14.8182952261,1.79186117341,12.3076275087,20.1641887613,40.4498062258,35.2056078564,23.9980378871,8.12637579492,0.999402811833,0.999999735676,1.47521140256,-0.000637262957586,0.0081643820606,-0.00219972031871,0.962127396584,0.993041604921,-9.49435644698e-07,4.5867021908,17.8808420654,215.0,5.02484597581,1.27835572547,5.2191326093,1.5015300293,12.0058886081,17.8557005734,43.9222425624,17.3679880085,12.4496737996,-0.00679651022093,5.96140565692,8.50904015024,11.6021612105,15.9712146963,19.9286162452,3.42851776383,1.14367229313,0.799930802804,7.32795115251,17.4877890635,11.2477077715,17.9660433146,12.8470313045,3.54766427101,4.44327828711,11.0609778819,6.71721477871,13.2685657334,18.6599628007,8.4997584372,1.68808321131,4.63400052629,11.0975675333,29.6895835028,13.0361886588,51.0826619269,32.5608503845
08:00:00,-0.0021490868075,-0.0173539961099,5.39047411382,8.88071448784,21.6601959011,0.0449055464422,-0.0137870871857,5.09659834545,10.9152160868,9.36304643899,17.3006781656,7.36588283604,0.976107987467,0.0398091538046,6.97120512608,12.5542735617,11.6208272244,8.83477075383,8.56424481134,3.59409447498,2.36615195052,19.0006267823,15.4636047769,11.3336486702,11.2848212259,3.96702720482,0.0473611737659,0.946304508309,6.64796596394,17.459970375,35.5093172634,44.2293955944,12.7115259421,5.37213065807,0.13701962579,22.94350356,24.8323458039,25.216075504,24.7306306649,20.3211507355,8.75697890037,0.940310478564,10.8644936271,20.4699043245,12.6171508146,18.4835230146,13.2404487906,1.54407564893,14.938913936,24.6122601039,43.2483875848,36.7852976974,22.7230627101,6.6161482678,0.999384348666,0.999999864437,1.24196453629,-0.0125479787584,-0.00175289988778,-0.0139346543451,0.964080016493,1.05718009415,-1.98563973951e-07,4.5875524359,20.5990023221,215.0,6.95449299534,1.85774452336,5.13782369236,1.71660304691,12.168303941,18.2593301858,48.8755243284,19.2987873105,13.2762986909,-0.08827034381,6.60614165691,8.94325329985,12.1813982631,15.8066074852,20.7197427963,3.58971881476,2.84125765197,0.185640503231,7.01045310785,17.8102555088,12.6464388417,18.6969989174,13.4369450801,2.81250445464,4.30798686398,14.1400104072,8.72867892906,17.2578662615,19.3655434862,9.16649422552,2.36678987531,4.27638451667,13.7580790593,29.6067424128,16.0907006823,52.3441017877,33.4856735758
08:15:00,-0.0634458440459,-0.0620035435597,6.54183084881,12.2671363538,22.2189500376,0.81560312699,-0.0225297493321,4.8855396736,12.9652301142,9.19902135779,17.6849400616,9.74130700957,1.74590873028,1.10714219969,9.10620283516,14.2370175083,14.8603298952,10.8170602504,10.0896936727,4.27729020711,3.29289803815,22.1743801193,16.8372331649,10.799450122,11.4288015957,5.22234374736,0.617122183989,1.56649978759,9.25977263675,24.4600421285,36.7800830814,42.7736448563,12.588808746,7.23566954076,1.20017330509,25.2971440542,26.5936783857,27.1063504506,28.0507816614,20.7131426175,9.18290629944,3.31439579216,11.641445954,21.2609381922,15.4237659179,21.1998256664,11.702047204,2.24483126298,17.2942285252,29.4856705094,44.3456272687,38.8348287452,23.5371697862,6.42502328445,1.00137728536,1.00000107679,1.05811848535,-0.0390996314814,-0.0535260010288,-0.0347316259098,0.745060511455,1.23560744549,4.85161284329e-06,6.1173249643,19.0905158945,215.0,10.9353436544,2.54070385491,4.54703799036,2.05361787179,11.7163915516,17.842752589,47.9104939632,21.9940500688,14.9122128181,-0.261577966418,8.17512094504,9.66551273633,13.994537613,15.9784105418,20.988945524,4.04590780216,5.03349334082,0.798470571162,6.89053624449,19.3943354249,14.9394343199,19.1639793566,14.3227479707,2.70038209057,5.05756986397,17.5931643125,10.8975949879,20.6687197388,20.9332473487,11.0694458704,3.77373969693,4.78024999202,16.4299646846,30.7013113625,20.3928213148,56.9867278188,33.5673458428
08:30:00,-0.204087597976,-0.110544868362,9.26096225476,14.0214124049,19.6572937146,2.52286218814,-0.0571707673544,5.66237539748,16.3855363285,10.5534487236,17.3032165584,11.7822966953,2.45356406127,3.79034527021,12.7425373791,15.8817785123,19.0664060212,11.9848852494,11.9469414669,5.69627856506,5.89626122669,26.4401901713,20.4291399344,11.5828167531,11.9958898181,7.77957060026,1.89151415076,3.63090128192,14.9083514144,32.5362760915,37.3615355608,39.183138419,12.4087564399,9.81754459671,3.25856821253,26.2427589517,29.4181794496,29.1138473387,35.7332354334,21.9569518218,9.6873283202,5.83542052141,13.9393526224,25.9501243811,16.2135036386,22.8944272306,10.9247778061,2.90728603489,19.633291924,35.3220459819,46.7929533369,43.5662156008,27.983396,7.35495272348,1.00829043709,1.00000446642,0.959904147575,-0.0603585019914,-0.17252894053,-0.0373635757612,0.399558417733,1.47113537629,1.77213793334e-05,9.50139477191,17.7875760858,215.0,14.3980171401,2.79635669676,5.31691485101,2.76406952119,12.8588784897,18.0930995744,46.3491860816,21.5615014657,18.8475109886,-0.3785996391,9.85300144833,11.2796580895,17.3685547009,18.2453560015,21.6865857945,5.41665738398,7.79712206072,3.30069174433,7.95929098393,19.8461408588,19.8033695805,22.1541075474,16.7875909382,4.52438460894,6.09848680306,22.4616518452,14.857973372,26.0630145339,21.8739294171,12.1253084452,5.53420464151,6.44697607259,19.7466307699,32.3429582664,25.2165586939,62.4946189018,33.3992852692
08:45:00,-0.327015666704,-0.0766532555308,15.0646706619,13.5467690412,15.3509923882,3.85999068467,-0.159990945543,8.24906718305,20.8076978277,14.7336751377,16.6856002967,12.8075248234,3.23693537436,6.38784864877,16.1919690657,18.291315008,20.8220274492,13.3024785805,13.6382926343,7.79424579594,8.93619015639,31.0644703814,25.8967891492,13.7373216179,15.0032394511,9.69948231039,2.65432310952,6.3803080411,19.7009683076,35.7909360541,38.5934639296,35.7018561736,13.9397630355,12.5442821074,6.12698317405,26.1994960214,31.4427393417,31.9464188609,41.2723091794,23.7052155702,10.3766515258,10.6060073667,16.6874936374,30.6449476529,17.4315740387,22.3005966745,12.2262335284,4.05493545802,21.6273677292,43.687671507,48.9505393119,47.5218153746,34.5304386637,8.35784189461,1.02027804831,1.00000897341,0.867315450068,0.0218083918101,-0.277083735502,0.0748598071717,0.531942248675,1.2353607129,3.2227794336e-05,14.830486926,18.94134441,214.999999997,16.902445331,3.01241831576,8.22351764129,3.99221726876,16.3717087019,20.8119977551,47.6926473719,18.1207665458,24.7478623737,0.231940309924,10.4741992038,13.0585035167,22.6413497412,24.4093549163,21.7851339257,8.22972461383,11.1418998311,6.75763361814,11.4267352587,19.9831130077,27.0360513578,24.1265476915,21.4691290032,10.1968352587,8.72205746933,26.6003566275,20.4486345227,30.6651995374,22.8319500233,14.1118852824,7.72597728054,8.01744189456,25.481554306,34.4987283135,29.0502783279,66.3783982805,34.4402182527
09:00:00,0.0730038276122,0.347085746641,22.947833891,12.2036078526,13.3612240854,4.4745721951,-0.258929553479,14.1428259014,25.0922050524,21.9401497543,17.7557508001,14.5710709332,5.32675594089,9.61739207833,20.2811834443,20.5048284053,22.5773539835,15.7643025746,14.7721686813,11.1218210167,11.3801110141,36.4332538502,34.0393650044,18.1509042648,18.4762244164,11.4837122241,3.9063067942,9.79371655108,23.9281864978,35.253733624,41.0925862941,34.2075011734,18.1327096642,15.2073191609,11.1030605906,27.1009851288,35.9678895089,34.0842230323,44.6958492312,23.6966674407,13.9826258391,16.0579379857,20.9364437589,35.5526440069,21.0961799032,22.362748504,15.0744516902,6.39670295595,23.68113569,51.5047401063,47.5926520422,50.1115539757,39.6802030895,9.6756906606,1.02091348927,1.00000460504,0.780538024797,0.426251036004,0.0595454780062,0.473355985482,0.947463682166,1.05760952908,6.74515802421e-06,21.1925369502,21.2278302094,214.999999991,19.2125258249,3.9838905852,11.4090800262,6.35418134579,21.3130691555,23.614874596,50.7435523591,14.668467422,32.5839141672,2.99851683064,11.1671273516,15.715546996,27.4137135469,29.7816063351,22.8838886468,12.1795517774,15.4833385498,11.6332422994,16.5843050335,18.9304113514,34.8285472255,27.2322488961,27.4298353102,16.581288071,14.0226280447,30.9408585912,27.7924521372,37.5736945723,26.7038106647,20.5563628241,11.3584409025,11.3385744489,33.9149507444,38.4497501603,33.9492283371,67.1594513951,37.3503006528
